Name,Symbol,country,price (GBP),revenue_ttm,marketcap,earnings_ttm,pe_ratio_ttm,dividend_yield_ttm,Market_Cap_Bn,Profit_Margin
Unifi,UFI,United States,5.6499334,582209000,103139539.55072,-45537000.0,-2.5784,0.0,0.10313953955072,-7.82141808182285
Green Landscaping Group,GREEN.ST,Sweden,6.0279874736,581742847,338220228.90324,39682700.0,28.4617,0.0,0.33822022890324005,6.821347302272889
Vaisala,VAIAS.HE,Finland,41.120847712,581245898,1492053535.9441,83105800.0,40.1473,0.1,1.4920535359440998,14.297872946021203
Obsidian Energy,OBE,Canada,4.152682,580184753,316646583.40352,106419000.0,0.848062,0.0,0.31664658340352,18.342260710873937
Medmix,MEDX.SW,Switzerland,9.411120352,578762761,383868620.07644,3449260.0,40.2028,0.0,0.38386862007643996,0.5959713085272257
Appian,APPN,United States,26.3409572,578698000,1905736619.8886,-108151000.0,-16.1014,0.0,1.9057366198886,-18.68867699560047
Ngern Tid Lor,TIDLOR.BK,Thailand,0.41602558824,578399012,1212090634.3909,141982000.0,16.7335,0.1,1.2120906343909,24.547413991779088
Unibep,UNI.WA,Poland,1.7705359736,578313072,58109941.42724,-11438100.0,15.5797,0.0,0.05810994142724,-1.977838744063527
M&amp;C Saatchi,SAA.L,United Kingdom,1.7849979744,578285425,218228736.24592,910910.0,0.0,0.0,0.21822873624592,0.15751910053759352
Major Drilling Group International,MDI.TO,Canada,4.7356042588,575722960,387564501.72272,79402600.0,14.136,0.0,0.38756450172272,13.791807087214309
Core Scientific,CORZ,United States,9.20904856,575226000,2377988358.1338,81562000.0,-8.7482,0.0,2.3779883581338,14.179122640492606
Heartland Financial USA,HTLF,United States,42.688809,574714000,1830462091.6429,82876000.0,11.7512,0.1,1.8304620916429,14.420389967879677
Bayer Crop Science,BAYERCROP.NS,India,58.234621704,574409143,2622834883.839,102194000.0,35.9516,0.1,2.6228348838390003,17.791151350110038
Nederman Holding,NMAN.ST,Sweden,16.271884388,574189046,571393283.58132,56870600.0,22.8486,0.0,0.57139328358132,9.904508000662904
Muangthai Capital,MTC.BK,Thailand,1.1191973264,573561903,2372702746.7642,189423000.0,24.0395,0.1,2.3727027467642,33.02572904672157
Corcept Therapeutics,CORT,United States,34.2729608,569610000,3581250037.0432,127938000.0,49.9205,0.0,3.5812500370432,22.460630958023913
Allient,ALNT,United States,14.6563006,569061000,246872211.60448,22851000.0,11.6265,0.1,0.24687221160448,4.01556247924212
Dubai Taxi Company,DTC.AE,United Arab Emirates,0.0,568144984,0.0,99370300.0,0.0,0.0,0.0,17.49030666439889
WASGAU Produktions &amp; Handels AG,MSH.F,Germany,8.359234572,567706686,55171169.1436,5045480.0,29.5373,0.0,0.0551711691436,0.8887476798185886
American States Water,AWR,United States,63.0179018,567455000,2360474152.8269,142390000.0,26.1329,0.1,2.3604741528269,25.092738631257106
Azerion Group,AZRN.AS,Netherlands,1.2243401868,567215875,149605455.89496,42620200.0,-1.45548,0.0,0.14960545589496,7.513929330697946
Ascend Wellness (AWH),AAWH,United States,0.647666,565372000,138815555.20768,7387000.0,-3.19907,0.0,0.13881555520768,1.3065733711609346
Zhihu,ZH,China,3.1087968,565323440,287418212.30976,-130510000.0,-17.896,0.0,0.28741821230976,-23.085899286256378
The RealReal,REAL,United States,2.47637,565279000,268681189.21216,-92262000.0,-1.53302,0.0,0.26868118921216,-16.321497879808025
Calibre Mining,CXB.TO,Canada,1.471801936,564692000,1161535911.1534,95423000.0,17.4723,0.0,1.1615359111534,16.89823833169232
Aamal Company,AHCS.QA,Qatar,0.18148896652,564557210,1157688116.018,106225000.0,14.2119,0.0,1.157688116018,18.81563074891914
Lesaka Technologies,LSAK,South Africa,3.7564628,564222000,237571471.82592,6134000.0,-8.73214,0.0,0.23757147182591998,1.087160727515056
Comtech Telecommunications,CMTL,United States,3.7640824,563026000,107253392.06912,9214000.0,-3.4375,0.0,0.10725339206912,1.6365141219055603
Granules India,GRANULES.NS,India,5.073434464,562412997,1229643635.6531,79614300.0,30.548,0.1,1.2296436356531,14.155842845857988
Bajaj Electricals,BAJAJELEC.NS,India,8.83035444,560255654,1017939338.109,19016600.0,51.6248,0.1,1.017939338109,3.394271858611176
Navigator Holdings,NVGS,United Kingdom,12.4237578,560231000,864635146.2656,77443000.0,13.8729,0.1,0.8646351462656,13.82340498829947
Bel Fuse,BELFB,United States,59.0290412,559987000,774561379.81952,80503000.0,13.2201,0.1,0.77456137981952,14.37586943982628
Karnataka Bank,KTKBANK.NS,India,2.1506244804,559623222,812187738.00892,195902000.0,5.36046,0.1,0.81218773800892,35.00605269736287
Nine Energy Service,NINE,United States,0.8686344,559211000,35759419.79856,6261000.0,2.55556,0.0,0.03575941979856,1.119613169268845
W&amp;T Offshore,WTI,United States,1.577181004,558295000,232132662.30272,-22042000.0,2.40698,0.1,0.23213266230272,-3.9480919585523786
Vietnam Maritime Commercial Joint Stock Bank,MSB.VN,Vietnam,0.40421063648,557538107,1050947283.0115,240542000.0,4.43222,0.0,1.0509472830115,43.14359807517157
a.k.a. Brands,AKA,United States,18.363236,555516000,193636650.9728,-82099000.0,-1.37474,0.0,0.19363665097279997,-14.778872255704606
Carabao Group,CBG.BK,Thailand,1.7861942516,553443575,1786197037.3258,82083700.0,51.3201,0.1,1.7861970373258,14.83144871633933
Faes Farma,FAE.MC,Spain,3.136836928,551608770,976337175.5042,152358000.0,13.7098,0.1,0.9763371755042,27.620663101494923
NBT Bancorp,NBTB,United States,33.2481246,551424000,1568357214.6074,156618000.0,15.2133,0.1,1.5683572146073999,28.40246344011142
Whole Earth Brands,FREE,United States,3.7107452,551021000,161210352.04608,20028000.0,-2.31905,0.0,0.16121035204608,3.634707207166333
Novocure,NVCR,Jersey,11.7494232,549964000,1271487357.865,-140612000.0,-8.39247,0.0,1.2714873578650001,-25.567491690365184
Hinduja Global Solutions,HGS.NS,India,7.3817313272,549182685,343400374.34132,28715200.0,12.4687,0.1,0.34340037434132,5.2287154683327275
Greenfire Resources,GFR,Canada,5.6499334,549056310,392490106.8032,-12711100.0,-4.97473,0.0,0.3924901068032,-2.315081307416356
Calian Group,CGY.TO,Canada,25.728417556,548285398,304791675.98504,25488100.0,26.236,0.0,0.30479167598504003,4.648692103231974
AIA Engineering,AIAENG.NS,India,39.38495044,547051946,3675421975.6328,175031000.0,32.8813,0.1,3.6754219756328,31.995316218105547
Gurit Holding,GURN.SW,Switzerland,23.708537792,546948650,110867170.23952,12454200.0,16.4531,0.0,0.11086717023952,2.277032770809472
SKF India,SKFINDIA.NS,India,49.373788864,545573393,2440942880.8629,89190200.0,47.7709,0.0,2.4409428808628997,16.34797465278883
L.B. Foster,FSTR,United States,15.3458744,545338000,168043463.02976,12641000.0,-4.82974,0.0,0.16804346302976,2.3180119485530075
Craftsman Automation,CRAFTSMAN.NS,India,58.80502496,544364651,1404639658.326,50187100.0,45.306,0.1,1.404639658326,9.219389963658752
Attica Holdings,ATTICA.AT,Greece,1.9504956864,543966484,474290378.22628,-28220400.0,-37.1038,0.0,0.47429037822627995,-5.18789315703502
Norse Atlantic ASA,NORSE.OL,Norway,0.13747053732,542581000,17668240.09264,-121875000.0,-1.53091,0.0,0.01766824009264,-22.46208400220428
Lectra SA,LSS.PA,France,24.74007924,539771895,937776812.08052,51229200.0,38.5974,0.1,0.93777681208052,9.49089800238673
Maharah for Human Resources Company,1831.SR,Saudi Arabia,1.4281568672,539202413,642669497.58936,47413100.0,1.94793,0.1,0.64266949758936,8.793191361330202
SRG Global Limited,SRG.AX,Australia,0.56389535564,539126987,340541583.47496,23911900.0,23.2909,0.0,0.34054158347496005,4.435300138295618
Bulten AB,BULTEN.ST,Sweden,5.0146949676,538907033,105248429.19604,18709500.0,13.5678,0.0,0.10524842919604001,3.4717490873792327
Strattec Security,STRT,United States,28.93276414,537766000,118624334.49792,21103000.0,38.8,0.0,0.11862433449792001,3.9241975134166163
ZipRecruiter,ZIP,United States,7.0405104,537449000,699393696.6528,45995000.0,16.8909,0.0,0.6993936966527999,8.55802131923215
Hongkong and Shanghai Hotels,0045.HK,Hong Kong,0.56010231876,537292420,933656940.84008,-59898200.0,0.0,0.1,0.93365694084008,-11.148156528990302
L'azurde Company for Jewelry,4011.SR,Saudi Arabia,2.945699262,537254426,170322468.62664,17324200.0,15.7569,0.1,0.17032246862664,3.224580228958412
Lang &amp; Schwarz,LUS1.DE,Germany,15.57865318,536452936,147031179.36868,14782900.0,20.5132,0.0,0.14703117936868,2.7556751036217646
Braze,BRZE,United States,25.392317,535871000,2608476649.7997,-115886000.0,-23.2308,0.0,2.6084766497997,-21.625727087302728
Deezer,DEEZR.PA,France,1.2665527708,535767190,154861777.52208,-64855200.0,-3.36953,0.0,0.15486177752208,-12.105108564038794
Sapiens,SPNS,Israel,28.3487218,532613000,1579965047.3523,84969000.0,35.5631,0.1,1.5799650473523,15.953234337126581
Knr Constructions,KNRCON.NS,India,3.1220777628,532225122,879602260.25508,119499000.0,18.7064,0.1,0.87960226025508,22.452716916282654
Enterprise Financial Services Corp,EFSC,United States,38.402784,531968000,1435012215.2243,220394000.0,9.13768,0.1,1.4350122152243,41.42993563522618
Cadre,CDRE,United States,28.9430506,531866000,1175319374.3821,59789000.0,47.9367,0.1,1.1753193743821002,11.241365306298954
Fastly,FSLY,United States,5.77527582,531484000,800453243.8912,-161662000.0,-6.09677,0.0,0.8004532438912,-30.417096281355597
Uzin Utz,UZU.DE,Germany,39.347690596,529888348,198482231.20428,34542300.0,10.4271,0.0,0.19848223120428,6.518788369356633
National Bank of Bahrain,NBB.BH,Bahrain,2.5432396096,529540377,2263118400.9513,234292000.0,0.0,0.1,2.2631184009513,44.24440707002027
Instone Real Estate Group,INS.DE,Germany,8.114416824,529479170,351536946.67624,68934000.0,12.9324,0.0,0.35153694667624,13.019209046505079
QuantaSing Group,QSG,China,1.5924964,528647149,81397266.96928,54277700.0,-5.08025,0.0,0.08139726696928,10.267283215784447
G-bits Network Technology,603444.SS,China,26.25485572,528445741,1891427113.1913,188268000.0,12.0193,0.1,1.8914271131912999,35.62674185692794
All for One Group,A1OS.DE,Germany,40.951997376,527505547,204022734.19496,11300300.0,36.5492,0.0,0.20402273419496,2.142214440069196
Purple Innovation,PRPL,United States,0.7695796,526236000,82889879.5568,-104809000.0,-0.757463,0.0,0.0828898795568,-19.91672937617343
MAAS Group Holdings,MGH.AX,Australia,2.4283055632,526019126,797438948.41824,74206100.0,23.3025,0.0,0.7974389484182399,14.10711062243771
LSB Industries,LXU,United States,6.0423428,525177000,432759241.72288,36262000.0,6.24219,0.0,0.43275924172288,6.9047197421059945
Aussie Broadband Limited,ABB.AX,Australia,1.9558522652,525108793,578387028.68632,26147100.0,42.4247,0.0,0.57838702868632,4.979368151620344
Lynas,LYC.AX,Australia,4.0742686964,524556329,3808295660.8481,231805000.0,12.9631,0.0,3.8082956608481,44.190678328466035
Asahi India Glass,ASAHIINDIA.NS,India,7.1701121764,524213136,1742982405.8254,65198700.0,54.5769,0.1,1.7429824058254002,12.437441094570358
Shimmick,SHIM,United States,1.8744216,524158000,62959950.17024,-95620000.0,17.6626,0.0,0.06295995017024,-18.24259097447716
Charter Hall Group,CHC.AX,Australia,8.1129691,523408084,3837416810.4546,214455000.0,7.97267,0.1,3.8374168104546,40.97281004165767
Power Mech Projects,POWERMECH.NS,India,60.9434657,522074984,963400129.44588,58958000.0,44.2075,0.1,0.96340012944588,11.293013802017375
OppFi,OPFI,United States,3.6307394,519736000,399381321.80864,58167000.0,14.3529,0.1,0.39938132180864,11.191643449751412
Jindal Poly Films,JINDALPOLY.NS,India,6.6056369692,519452343,289338908.50252,23134800.0,29.3463,0.1,0.28933890850252003,4.453690566951587
"Sturm, Ruger &amp; Co",RGR,United States,31.8956456,519091000,537604303.77216,39793000.0,13.0156,0.1,0.5376043037721601,7.665900583905327
Seacoast Banking,SBCF,United States,20.039548,517439000,1709357412.7616,151279000.0,21.3902,0.1,1.7093574127616,29.236103192840122
Arlo Technologies,ARLO,United States,9.0139868,516743000,900825344.72192,-26145000.0,-18.2,0.0,0.90082534472192,-5.059575069231707
Algoma Central Corporation,ALC.TO,Canada,8.381407608,516088004,340014827.57364,47141200.0,17.425,0.0,0.34001482757364,9.13433360873081
Century Textiles and Industries,CENTURYTEX.NS,India,25.88530512,515935730,2863228434.5366,64943100.0,0.0,0.0,2.8632284345366,12.587439912331716
Tadiran Group,TDRN.TA,Israel,41.138372792,515664248,353214287.32224,20786400.0,29.6095,0.0,0.35321428732224,4.03099498959253
CTS Corporation,CTS,United States,36.8636248,515158000,1119367664.0819,71244000.0,25.3298,0.1,1.1193676640819,13.829543557510512
First Majestic Silver,AG,Canada,4.6936736,514773000,1420573061.033,-53492000.0,-10.8621,0.1,1.420573061033,-10.39137639308977
Core Laboratories,CLB,Netherlands,13.8448132,513767000,649501726.22336,40435000.0,36.1946,0.1,0.6495017262233599,7.870299182314162
Finolex Industries,FINPIPE.NS,India,2.530812042,513632817,1564906390.7265,140890000.0,36.8865,0.1,1.5649063907265,27.430100908057824
"iRhythm
(ZIO)",IRTC,United States,55.6154604,513174000,1737210086.4102,-129269000.0,-22.2119,0.0,1.7372100864102,-25.190091469949767
Filatex India,FILATEX.NS,India,0.55929540312,512776352,248245908.9046,20450700.0,43.2368,0.1,0.2482459089046,3.9882299408378334
Viking Line Abp,VIK1V.HE,Finland,17.900650084,512545185,309323336.31612,25010700.0,0.0,0.0,0.30932333631612,4.8797063618888545
Groupon,GRPN,United States,7.470713016,511889000,296900310.75968,-11687000.0,-1.97619,0.0,0.29690031075968,-2.2831121590813632
Limbach Holdings,LMB,United States,56.937461,511670000,641861693.504,34532000.0,49.4834,0.0,0.6418616935039999,6.74888111478101
Monarch Casino &amp; Resort,MCRI,United States,60.2024596,510951000,1110861800.9754,110146000.0,17.4989,0.1,1.1108618009753999,21.55705733035066
Smith &amp; Wesson,SWBI,United States,9.90967078,509923000,444471530.04032,45193000.0,16.2875,0.1,0.44447153004032,8.862710644548294
Gujarat Fluorochemicals,FLUOROCHEM.NS,India,38.809594444,509906701,4263235307.4861,57030200.0,37.6232,0.1,4.2632353074861005,11.18443822922029
West Coast Paper Mills,WSTCSTPAPR.NS,India,5.5847782004,509546600,369138092.38108,100572000.0,3.9674,0.1,0.36913809238108,19.737547066352715
Protolabs,PRLB,United States,22.4168632,509274000,563730290.72128,35759000.0,-7.33666,0.0,0.56373029072128,7.021564030364794
Caesarstone,CSTE,Israel,3.4821572,508643000,120267790.78272,-49936000.0,-1.20263,0.0,0.12026779078272,-9.817494785144001
IBEX,IBEX,United States,15.0944276,508569000,253634685.84832,41500000.0,16.0244,0.0,0.25363468584832,8.160151326565323
Wemade,112040.KQ,South Korea,19.358050976,508377932,647754036.8584,47291000.0,0.0,0.1,0.6477540368583999,9.302331400175726
Unitil Corporation,UTL,United States,45.4813924,507900000,735616031.53408,99900000.0,22.1074,0.1,0.7356160315340801,19.66922622563497
Mycronic,MYCR.ST,Sweden,29.304143444,507519641,2860010184.4684,116126000.0,41.1548,0.0,2.8600101844684,22.881084911549266
Jamieson Wellness,JWEL.TO,Canada,19.464801572,507133760,807621536.50712,55948200.0,30.1255,0.1,0.80762153650712,11.032237333203769
Natco Pharma,NATCOPHARM.NS,India,12.897011156,506694454,2310064047.3116,239737000.0,30.9607,0.1,2.3100640473116,47.313918300751716
Fiera Capital,FSZ.TO,Canada,4.6513391024,506272567,498456002.86896,66690500.0,32.7879,0.0,0.49845600286896,13.17284489562319
Xperi,XPER,United States,6.971934,506058000,319363379.21408,-89208000.0,-0.500548,0.1,0.31936337921408,-17.628018922732178
The Cannabist Company,CBSTF,United States,0.171974372,505349000,79455603.9232,-101698000.0,-0.226,0.0,0.0794556039232,-20.12431013022683
Delfingen Industry,ALDEL.PA,France,16.634120172,504912669,43505325.336,15781600.0,7.48031,0.0,0.043505325336,3.125609826993666
Srisawad Corporation,SAWAD.BK,Thailand,0.9778842248,504496699,1477058168.4778,186919000.0,13.2216,0.1,1.4770581684778,37.05058930425232
PCC Rokita,PCR.WA,Poland,16.04916348,503662004,318628584.612,45155700.0,8.83482,0.0,0.318628584612,8.965476776366081
Thermon Group,THR,United States,22.744506,502866000,768818907.90144,64534000.0,0.0,0.0,0.76881890790144,12.833239869070487
Surge Energy,SGY.TO,Canada,3.3480674792,502590580,335871172.51376,-1782850.0,-16.5639,0.0,0.33587117251376,-0.3547320763552711
Xometry,XMTR,United States,14.2791304,502357000,703911131.95264,-48533000.0,-10.6761,0.0,0.7039111319526401,-9.66105777365499
Latécoère S.A.,LAT.PA,France,0.007599331864,502307321,94967363.87284,-86123900.0,-0.119989,0.0,0.09496736387284001,-17.14565892221985
Avax S.A.,AVAX.AT,Greece,1.2918879408,501378183,191615255.67036,41938800.0,21.743,0.0,0.19161525567036,8.364703814804802
Inotiv,NOTV,United States,1.3029516,501062000,33881953.4064,-113941000.0,-0.119066,0.0,0.0338819534064,-22.739900451441137
Noodles &amp; Company,NDLS,United States,0.8724442,500921000,39815561.46656,-18136000.0,-19.1667,0.0,0.03981556146656,-3.6205309819312825
Cohu,COHU,United States,19.7881012,500345000,928449796.11136,-20719000.0,16.9608,0.0,0.9284497961113599,-4.140942749502844
The Vita Coco Company,COCO,United States,22.630212,500022000,1284995482.2758,70662000.0,44.6818,0.0,1.2849954822758,14.131778201759124
Walaa Cooperative Insurance Company,8060.SR,Saudi Arabia,4.4368245036,499092800,380471221.02096,43908200.0,15.8183,0.0,0.38047122102096,8.797602369739655
East Pipes Integrated Company for Industry,1321.SR,Saudi Arabia,29.416303956,498574662,945525984.14048,106025000.0,33.6727,0.1,0.9455259841404801,21.265621396540205
XD Inc.,2400.HK,China,2.492599748,497460598,1206670936.3484,-81171800.0,-11.207,0.0,1.2066709363484,-16.317232023268705
Alkhorayef Water and Power Technologies Company,2081.SR,Saudi Arabia,32.910500124,497008079,1161787780.0793,67131600.0,29.2315,0.0,1.1617877800793,13.507144619272879
FreightCar America,RAIL,United States,7.3986316,496972000,139640288.52032,6011000.0,-4.92424,0.0,0.13964028852032,1.209524882689568
MediaAlpha,MAX,United States,13.8905308,496670000,911427146.43968,-19596000.0,-12.3741,0.0,0.9114271464396799,-3.945476875994121
Destination XL,DXLG,United States,2.209684,496639000,128731106.04288,22224000.0,4.86667,0.0,0.12873110604288,4.4748801443301875
Transport Corporation of India,TCI.NS,India,9.723600148,493957871,744274938.11644,49313700.0,24.9466,0.1,0.7442749381164401,9.983381760911348
Friedman Industries,FRD,United States,12.0046798,493504000,83669017.18304,19573000.0,6.45267,0.1,0.08366901718304,3.966127934120088
AUB Group,AUB.AX,Australia,15.636638336,493162507,1823032450.5568,130088000.0,28.2442,0.1,1.8230324505567999,26.3783232004699
Solo Brands,DTC,United States,1.095850872,492516000,64159659.23808,-3378000.0,5.07143,0.0,0.06415965923808001,-0.6858660429305851
Electrical Industries Company (EIC),1303.SR,Saudi Arabia,1.4545664008,491290571,1633941044.8999,96106900.0,36.7011,0.1,1.6339410448998999,19.562129964020826
Borussia Dortmund,BVB.F,Germany,3.0777316908,489474672,339710679.04828,45695100.0,-16.4034,0.0,0.33971067904828,9.33553922479568
